qs1,qs2,qs3,qs4,qs5,qs6,qs7,qs8,qs9,qs10,vs1,vs2,vs3,vs4,vs5,vs6,vs7,vs8,vs9,vs10,time_secs,roll,pitch,axis_a_pos,axis_b_pos,axis_c_pos,axis_d_pos,axis_e_pos,axis_a_vel,axis_b_vel,axis_c_vel,axis_d_vel,axis_e_vel
0.06571904268965173,0.08732667532838846,0.5937201185049796,1.362023024856535,0.2413070765364618,0.8001497190746228,-0.01315312002647273,0.12299357512234109,1.6202646035461061,-2.9569405544983773,1.140135166997487e-5,0.000702785710460997,0.00015797583107922367,-0.008614109861647415,-0.027549708737116638,0.039958361824647924,0.00035290022259075113,0.004118328335532774,-0.00980756555237068,-0.010081727111792792,0.019999999999988916,0.07535004453458707,0.0708499255198394,0.001300570322200656,0.027659593150019646,1.6700137853622437,0.10000836104154585,3.0540480613708496,-4.70802333438769e-5,-0.010071602649986744,-0.0012973551638424397,-0.0022795607801526785,-0.00016375600534956902
0.06572023573102856,0.08735412660154407,0.5937282603806168,1.3625223589781377,0.24019106978538748,0.8016970421395796,-0.013138504757772231,0.12316005257663692,1.6198753463142295,-2.957159465587486,1.188364992527577e-5,0.0006940261836980642,0.0001573258163313525,-0.008617992510987013,-0.027537587278817593,0.03998520620124057,0.00036716256041474774,0.00421023725511487,-0.009605011654417536,-0.0031153718977488904,0.05999999999996675,0.07538947506094384,0.07080349336808363,0.001300570322200656,0.02766205415216549,1.6700131733629535,0.10000774598225919,3.054046213132993,-4.9539501915072385e-5,-0.00922366204651349,-0.001199010526589344,-0.0021967775038366213,0.00020299392487258452
0.06572142709728891,0.0873813177350142,0.5937364649427784,1.3630214661219426,0.2390754068069056,0.8032454805536003,-0.013124244720529744,0.12332867747154459,1.619493167565594,-2.95722912100408,1.2784171047444471e-5,0.0006893557982969108,0.0001614612407375198,-0.00862127932468083,-0.02752541372329037,0.04001209759762675,0.00035051228941450525,0.004200912829568941,-0.009597496413396134,0.003676066597435149,0.09999999999994458,0.07541614135895533,0.0707798355377497,0.001300570322200656,0.027707530185580254,1.6700018644332886,0.09999638050794601,3.0540120601654053,-9.498350118519738e-5,0.006445148028433323,0.0006182670476846397,-0.0006670531001873314,0.006980042904615402
0.06572269076486645,0.0874082498273088,0.5937447937679123,1.363520351192928,0.23796009176295876,0.804795044858417,-0.013110389387643893,0.12349773613533896,1.6191105000360546,-2.9567507474963164,1.2695567124857782e-5,0.0006822267938309391,0.00016401932856020742,-0.00862503896836058,-0.02751310245360647,0.04003929629068702,0.0003329677598828238,0.0042692770938791685,-0.009439374384216897,0.016480243736159004,0.1399999999999224,0.07543503090530478,0.07075851094200292,0.001300570322200656,0.027659593150019646,1.6700137853622437,0.09998439252376556,3.05400013923645,1.4754017684026621e-5,-0.008772647008299828,-0.003684296505525708,0.0034272028133273125,0.0030551976524293423
0.0657238401937454,0.08743505223672507,0.5937532291213717,1.3640190073936307,0.23684512836766858,0.8063457317383449,-0.013098207204925555,0.12366948518482185,1.6187406854815585,-2.9562587006790104,8.673226844271247e-6,0.0006808760856774894,0.0001666089363620016,-0.008628406593697738,-0.027500724297564453,0.04006621323187281,0.00028341725839802975,0.004321306024277719,-0.009055805621771943,0.010589946287653956,0.17999999999990024,0.07544330138302811,0.07073215471739044,0.001300570322200656,0.027648836298326256,1.6700137853622437,0.0999790157697951,3.0540162962483812,-4.991259013519269e-5,-0.006828696531775787,-0.0030958573034152036,0.0027828343355408864,-0.0013462936486290495
0.06572487596689346,0.08746174426767608,0.5937617324611597,1.3645174413172287,0.23573051954826837,0.8078975416452665,-0.013087677645755724,0.12384312727574803,1.6183858044819635,-2.955906482061178,7.168982585976005e-6,0.0006820135129407048,0.00017013931920444012,-0.008631277885550272,-0.027488444587161966,0.04009319682942178,0.00023933940915234347,0.00428404645932577,-0.008888162189563748,0.0072447649447022,0.21999999999987807,0.07543834769444933,0.07070377366464975,0.001300570322200656,0.027635624632239342,1.6700137853622437,0.09997241199016571,3.0540361404418945,-0.00012933672405779362,-0.004441118333488703,-0.0023731307592242956,0.0019914149306714535,-0.0067522465251386166
0.06572590176939881,0.08748882087598853,0.593770442067255,1.3650156898806372,0.23461628626059206,0.8094504561438881,-0.013079421219433365,0.12401233130050944,1.6180304212021994,-2.9559567955332677,6.544451294644841e-6,0.000698057344190605,0.00017364086837646822,-0.008633372392812397,-0.027476216521033336,0.04011953685041236,0.00017262575679209718,0.0041681644719584465,-0.008903961354603878,-0.010905401563796656,0.2599999999998559,0.07546221195395078,0.07066755018635223,0.0013003852218389511,0.027635624632239342,1.6700137853622437,0.099996380507946,3.0540361404418945,1.1878531040565576e-5,0.0057713002897799015,-6.007000411045737e-5,-0.0003102038463111967,-0.00123660359531641
0.06572701360731606,0.08751633142075123,0.5937792209521353,1.365513747642289,0.23350242265758722,0.8110044691043305,-0.013072808482630763,0.12417851954925947,1.6176730534632215,-2.9563480718912136,1.0107799171272026e-5,0.0007042065076937094,0.0001725678381284578,-0.008636274368468217,-0.027464056414360862,0.040146190123257236,0.0001533380186443939,0.004138842336551356,-0.008951364515180223,-0.010918826105886436,0.29999999999983373,0.07546037397788871,0.07062412858405004,0.0013003852218389511,0.027635624632239342,1.6700137853622437,0.09998615123611014,3.0540463124959265,3.5866872607114135e-5,0.0020708589184125726,0.004968361074366249,-0.0014319264341630831,0.0022116746426647056
0.06572821466881434,0.08754416281559489,0.5937879662789786,1.3660116028175198,0.23238892000545347,0.812559581669933,-0.013067179614844859,0.1243438906930343,1.617316016543097,-2.956942935615905,1.247243756039662e-5,0.0007095160314073551,0.0001695346455835294,-0.00863940573358727,-0.02745190704834982,0.04017271634746503,0.00014265806555900404,0.004154073139212668,-0.008892065040194151,-0.01352529404464748,0.33999999999981156,0.0754419271422676,0.0705848326527195,0.0013003852218389511,0.027635624632239342,1.6700137853622437,0.09998439252376556,3.0540480613708496,3.9991173252929e-5,0.001434644334949553,0.00583289610221982,-0.0016247835010290146,0.00280453497543931
0.06572956362783831,0.08757182374672139,0.5937964656212298,1.3665092311956624,0.23127575561937563,0.814115817855263,-0.013059986995078649,0.12451205248105897,1.6169599164362034,-2.956887423686422,1.6877441244776385e-5,0.0006990946562996609,0.000162359445195869,-0.008643484856156224,-0.02743988428638909,0.040200120857351467,0.0002177633591007387,0.004249450611989721,-0.008908211336224995,0.015699615503349213,0.3799999999997894,0.07542672305582937,0.07055979128621014,0.0013003852218389511,0.027635624632239342,1.669989824295044,0.09999638050794601,3.0540480613708496,-7.60042075853562e-6,0.0034093123394995928,0.007349598687142134,-0.0017341439379379153,0.0012772652553394437
