qs1,qs2,qs3,qs4,qs5,qs6,qs7,qs8,qs9,qs10,vs1,vs2,vs3,vs4,vs5,vs6,vs7,vs8,vs9,vs10,time_secs,roll,pitch,axis_a_pos,axis_b_pos,axis_c_pos,axis_d_pos,axis_e_pos,axis_a_vel,axis_b_vel,axis_c_vel,axis_d_vel,axis_e_vel
0.06561265406692615,0.08517892331759017,0.5115476778887922,1.5372276637277045,-0.5460895021480596,0.884291893402637,-0.014758080754663382,0.10992237326742962,1.64959436141294,-2.9129947077347325,2.2564705319821018e-5,0.0003356502274284264,-2.0498989320367185e-5,-0.0032733939353550784,-0.0033734158004134957,0.02397522922312251,2.2979881065055433e-6,0.002391368772346025,-0.00473810156207341,-0.0031423666830058166,0.019999999999988916,0.0620189174843971,0.05237377090877727,0.0013007566051382849,0.027707621883260362,1.670121926710374,0.10018816703419588,3.0539284673693827,-0.0003059204828474352,0.01225048347759437,-0.0074278143737499325,0.010821405386441649,-0.018015619346215567
0.06561362245189825,0.08519218530071139,0.5115477061467615,1.5372809195699044,-0.5462861110736739,0.8852483945795687,-0.01475758052885806,0.11001800348511102,1.6494025572859994,-2.912853542556951,2.604218302414056e-5,0.00032899535495934073,-2.0161448626108348e-5,-0.0032767318951797885,-0.0033704495314700643,0.0240099149567125,1.8519227574739906e-5,0.0023439350230004445,-0.004978715296948669,0.010603064973526661,0.05999999999996675,0.06221405496092253,0.053652290907841495,0.001300091285691161,0.02766451889700188,1.670057185140712,0.10016662224031844,3.053885163405569,9.099274632822294e-5,-0.00595999353257304,-0.0028030892942993687,-0.0038087804206493065,-0.0040763843237405974
0.06561460515017202,0.08520540191870589,0.5115477622905453,1.5373341621638128,-0.5464826926061167,0.8862062854856987,-0.01475761544617057,0.11011239881652223,1.6492073272552505,-2.9126292276872525,2.3695441334303395e-5,0.0003275975701513117,-2.0129979034340584e-5,-0.0032801932233686134,-0.0033673108766575353,0.024044303999688148,-1.4864841936292902e-5,0.0023754734319061535,-0.0047937586071090405,0.004439693256753037,0.09999999999994458,0.06263894525188923,0.05525143653938948,0.0013000152539461851,0.027707530185580254,1.6700857877731323,0.10015217214822769,3.0539042949676514,7.677299436181784e-5,0.00479816785082221,0.000805932329967618,-0.0028182249516248703,-0.003775846678763628
0.06561555736587611,0.08521840490634795,0.5115478273569192,1.537387383956693,-0.5466792488949347,0.8871655735415223,-0.014758451000386412,0.11020691596410978,1.6490159908802708,-2.91236352446728,2.4359576407344674e-5,0.00032034429825864176,-1.919243193207931e-5,-0.0032835142708585677,-0.003364248147405635,0.024079134026534717,-1.9207506262357727e-5,0.0023419685468614405,-0.004823604387605142,0.012662677430011524,0.1399999999999224,0.06359962466524975,0.0579323465919188,0.0013000152539461851,0.027659593150019646,1.6700737476348877,0.10015217214822769,3.053880214691162,-0.00010083916276926175,-0.0011365246027708054,-0.006746351253241301,0.002022898057475686,-0.001984492875635624
0.0656165406456282,0.08523125168647872,0.5115479533946856,1.5374406006041024,-0.5468757742364816,0.8881262646635341,-0.014759593299053329,0.11029834774847261,1.648819564293094,-2.911798343058063,2.5541907865330525e-5,0.00031939980081038333,-1.7359151001985432e-5,-0.003286323528384589,-0.0033612244811222977,0.02411394368857734,-2.2207053016076893e-5,0.002230245393764247,-0.005063815554802559,0.021482601116768963,0.17999999999990024,0.06428051537901946,0.059954921448898926,0.0013000152539461851,0.027659593150019646,1.6700737476348877,0.10015217214822769,3.053880214691162,-0.00010083916276926175,-0.0011365246027708054,-0.006746351253241301,0.002022898057475686,-0.001984492875635624
0.06561751445025626,0.08524394987920658,0.5115480256354775,1.537493804891654,-0.5470722729918924,0.8890883653772321,-0.01476023635654432,0.11038853615436076,1.6486213787734345,-2.9108246167002028,2.3297654698773877e-5,0.00031385512103096225,-2.0362307007988377e-5,-0.0032898732945331795,-0.0033581419153436735,0.024148970340983504,-5.452900811873752e-6,0.0022632367299420374,-0.004884079436323662,0.02874828958308654,0.21999999999987807,0.06482615312719255,0.06129021245010865,0.001300015253946185,0.02768356166779995,1.6700977087020874,0.10014019161462784,3.0538923740386963,-3.4950314784509824e-6,-0.00011102355347247794,-0.008959976956248283,0.002623817650601268,-0.0036898653488606215
0.06561837315372487,0.08525644248224466,0.5115479601429745,1.5375469871060967,-0.5472687507242238,0.8900518821458522,-0.014760056250518032,0.11048015354349237,1.648432033285989,-2.9095846499624898,1.8915263463086716e-5,0.00031060273897504353,-2.390379217995801e-5,-0.003293411595288485,-0.003355080684520593,0.024183996269083123,6.949352690937757e-6,0.002321452970600553,-0.004513461525186218,0.028451591698893528,0.2599999999998559,0.06576684312141866,0.06354997461496677,0.0013000152539461851,0.02768356166779995,1.6700977087020874,0.10014019161462784,3.0538923740386963,-3.495031478450983e-6,-0.00011102355347247794,-0.008959976956248283,0.002623817650601268,-0.0036898653488606215
0.0656190389358869,0.08526890427306122,0.5115477821386925,1.5376001571595672,-0.5474652036691066,0.8910168075089689,-0.014759662470553315,0.11057264157117468,1.6482575272065718,-2.9085820670660363,1.5808565665794836e-5,0.00031172974557249834,-2.5312784377258716e-5,-0.0032962863359943554,-0.003352169290744332,0.024218891636577387,1.3871432179220367e-5,0.0022757250791463485,-0.004283387654630173,0.02188595809796178,0.29999999999983373,0.06656419944278694,0.06530483122780603,0.0013000875570751834,0.02766895563217262,1.6700977087020874,0.10015685484446149,3.0539016870455007,1.440012923016997e-5,-0.0027591874788233197,-0.004826547169506072,0.0017760231915017978,-0.0015261561220083226
0.06561969324769952,0.08528156655033295,0.5115476102862239,1.5376533468760802,-0.5476616226630167,0.8919831346911165,-0.014758627949094919,0.11066005177978609,1.6480811982314783,-2.9077014031458845,1.8801509801492608e-5,0.00031995948192758343,-2.4805574986075348e-5,-0.0032983856808380045,-0.0033494705046659876,0.024253711872103206,4.6548011227365536e-5,0.0020768249227266613,-0.004633610868401921,0.025290205919552874,0.33999999999981156,0.06735670895466517,0.06694518634724363,0.0013001688953416493,0.02766954686922335,1.6700977087020874,0.10014719683567577,3.0538973245984495,-5.135504116761287e-6,-0.006523025627129592,-0.0011203387235836052,-0.0031871642270415606,0.0002370165871591113
0.06562045474621443,0.08529442229594997,0.5115473639616291,1.5377065503740492,-0.5478580147327965,0.8929508680355279,-0.014755603997252032,0.11074327378506796,1.6478969701077173,-2.906510723350278,1.9890212050837573e-5,0.000319364397841747,-2.9145646312177205e-5,-0.003301760070292172,-0.003346652326386341,0.024288786336231674,0.00010086448468585378,0.0020930938643190437,-0.004532967370030135,0.033948100585060995,0.3799999999997894,0.06810883442368348,0.0684622736517773,0.0013003478576420762,0.027685982322226053,1.6700989246727287,0.10014261226905394,3.0539030910363234,-4.915375502115901e-6,-0.0029663140956315793,0.0020734716387955515,-0.002590257939097964,0.0022053944311833957
0.06562125957172919,0.08530729399160182,0.5115470516337615,1.5377597490654422,-0.5480543861461514,0.8939200140811645,-0.014751001279347508,0.11082556573632862,1.6477138304226167,-2.904994296807473,2.1179376621184013e-5,0.000322616118913176,-2.8196012003264626e-5,-0.0033046537414302274,-0.0033438005358582237,0.024323748633275577,0.00012130427863850424,0.0020256510232170297,-0.004595586077905404,0.03994815644831068,0.4199999999997672,0.06866599188043185,0.06961872004136051,0.0013000370429657087,0.027706118575243036,1.6701090397441851,0.10016274852207092,3.0538930761140892,1.6454916091966597e-5,0.0009332035098171313,-0.005255202969178774,-0.004603681768727999,-0.001346668161609149
0.06562204820527438,0.08532036047818689,0.5115467975800226,1.5378129463122627,-0.5482507297184539,0.8948905621257082,-0.014746628612184832,0.11090665032728787,1.6475351840495729,-2.9035769199727803,1.922082972729296e-5,0.00032763630332381135,-2.7186026997953183e-5,-0.003307781536733517,-0.0033408017198815494,0.024358418967042668,9.439676559633184e-5,0.002034095416804548,-0.00430734265199894,0.03047820651861656,0.45999999999974506,0.06997784329548938,0.07199655447157435,0.0013000152539461851,0.027664474934084173,1.6700774139047976,0.10016416013240814,3.0538923740386963,1.7953036149265245e-5,0.0002915025760636668,-0.0034059805435929045,-0.004744828678667545,-0.0015956781571730971
