time_secs,x_pose,y_pose,z_pose,x_ori,y_ori,z_ori,w_ori,roll,pitch,yaw,roll_ff,pitch_ff,yaw_ff
0.0,1.019315673828125,0.6293145751953125,0.17633197021484376,-0.00412251758798376,0.0372619888806083,0.8864804449859516,0.46124502131828743,0.06235562717290042,0.04169495601340366,2.183365987020308,0.06994966276148883,-0.027068056507570028,-0.9585800890742701
0.0013072490692138672,1.0193655395507812,0.6292130737304688,0.17639256286621094,-0.004082739924555821,0.03721065695662,0.8864237342322682,0.4613584957853125,0.06229571176222217,0.04158496508936091,2.1831074508108594,0.06981835699435604,-0.027100147319188167,-0.9588346046809588
0.019269704818725586,1.0194288940429688,0.6290994873046875,0.17648342895507813,-0.004148831745329788,0.03724163673035814,0.8863504445743223,0.46149619401647723,0.062283417482179734,0.04174050442415177,2.182799860845755,0.06993011382486289,-0.027022398046928443,-0.9591479900186961
0.022606372833251953,1.0194732055664062,0.6290139770507812,0.17657310485839844,-0.004217248605142035,0.03726998591442005,0.8862630768193582,0.46166104625669435,0.06226297762560634,0.041899643452215043,2.182430993489404,0.07003854462075688,-0.02694027659411665,-0.9595227989341785
0.038336753845214844,1.0195301513671875,0.6289078979492188,0.17663278198242188,-0.004196608237566531,0.037184685189758766,0.8861810111390951,0.4618256198643921,0.062122689158491985,0.0417957573068044,2.18205682130636,0.06986301949899405,-0.026911019567589154,-0.9598941895100814
0.042868614196777344,1.0195762329101563,0.628831298828125,0.17677529907226563,-0.004330988504085312,0.037316235245179595,0.8861773938419074,0.46182070955000365,0.06223274261413556,0.042155353107500244,2.182075690886573,0.07022076772581917,-0.026793978128206854,-0.9598881121446109
0.08931779861450195,1.0196555786132813,0.62879541015625,0.17686320495605468,-0.004290910796562608,0.037319092301849266,0.8861184672508744,0.4619339080769704,0.06226939908734536,0.042094849647133524,2.1818191637492204,0.07018544315886799,-0.02687663333056802,-0.9601410991226264
0.09827017784118652,1.0197034912109375,0.6287323608398437,0.17692250061035156,-0.004260226505485344,0.037346659556137585,0.8860779991340556,0.4620095853342315,0.06234308171754612,0.042071225174861,2.1816482316044272,0.07020378666646418,-0.026962510169800898,-0.9603095838073477
0.10862374305725098,1.0197361450195312,0.6286754760742187,0.17699461364746094,-0.004325587173895033,0.037308124206144724,0.8860388578525091,0.46208715145439927,0.06221065571298408,0.042156972177246614,2.181474240034552,0.0701933373512248,-0.026817147227792014,-0.9604887016580316
0.11325430870056152,1.019814453125,0.6285349731445312,0.17714921569824219,-0.004332374567203427,0.03755098660881285,0.8859993220650473,0.46214321939804626,0.06263313283571662,0.04239753035419722,2.181354606574504,0.07062914630033736,-0.027034198687877212,-0.9606112687476211
