time_secs,x_ori,y_ori,z_ori,w_ori,x_angvel,y_angvel,z_angvel,x_linacc,y_linacc,z_linacc
0.014444351196289062,0.052088721091757405,-0.009783770528056351,-0.25497138602918334,-0.9654950208445596,0.0016557323979213834,2.546780160628021e-5,-0.0194444227963686,-0.44129925000000003,-1.0493115499999988,9.7281968
0.07077407836914062,0.052049058900907025,-0.009769066188999533,-0.2545121685825164,-0.9656184633988466,0.0020749345421791077,0.0003488870570436096,-0.019563792273402214,-0.44129925000000003,-1.0493115499999988,9.7281968
0.14888858795166016,0.05201844169835247,-0.009765069039080957,-0.25406471146987625,-0.9657379807875766,0.0017550415359437466,0.0006060858722776151,-0.01926281861960888,-0.44129925000000003,-1.0493115499999988,9.7281968
0.17079925537109375,0.051985357650329016,-0.009757180101781447,-0.25361320128968695,-0.9658585114591193,0.0017205702606588602,0.0008817686466500139,-0.01935351826250553,-0.44129925000000003,-1.0493115499999988,9.7281968
0.23497915267944336,0.05195238822008535,-0.009764598435648848,-0.25316820038780363,-0.9659769481141984,0.0025577107444405556,0.001473807496950028,-0.01914646290242672,-0.44129925000000003,-1.0493115499999988,9.7281968
0.2694549560546875,0.05192452962652212,-0.009769565410229898,-0.2527259255051955,-0.966094201096509,0.0015750451711937785,0.0014458327786996937,-0.019007353112101555,-0.44129925000000003,-1.0493115499999988,9.7281968
0.315340518951416,0.05187576278093021,-0.009790242436195013,-0.2522498976277415,-0.9662210127790283,0.0028781569562852383,0.0015918107237666821,-0.019565781578421593,-0.44129925000000003,-1.0493115499999988,9.7281968
0.377638578414917,0.05184761777230027,-0.009818740831689076,-0.25179446847339515,-0.9663410177085614,0.001484614796936512,0.0019486697856336808,-0.019846105948090553,-0.44129925000000003,-1.0493115499999988,9.7281968
0.4131615161895752,0.05183596137052157,-0.009847367567578367,-0.2513697258480424,-0.9664519250267252,0.0014356420142576098,0.0028642439283430555,-0.018765069544315338,-0.44129925000000003,-1.0493115499999988,9.7281968
0.4714772701263428,0.05182391435636249,-0.009869834898043597,-0.2509396214462348,-0.9665641078833263,0.001683559617958963,0.0018448104383423903,-0.01854594796895981,-0.44129925000000003,-1.0493115499999988,9.7281968
