time_secs,x_pose,y_pose,z_pose,x_ori,y_ori,z_ori,w_ori,roll,pitch,yaw
0.012626886367797852,1.2996885986328126,-0.6385186767578125,0.17434786987304687,0.005541869108923618,0.03802426595652375,0.8147769362645572,0.5784997727022793,0.06846984641657153,0.034970411448383476,1.907965372078736
0.014797687530517578,1.2996561279296874,-0.638602294921875,0.17446871948242187,0.005663191903722111,0.038063698097699133,0.81480661141362,0.5784542066069213,0.06867645482422646,0.03481443250615258,1.9080723768608963
0.04268002510070801,1.299871826171875,-0.6386122436523437,0.174412353515625,0.004995415780122409,0.037431517424745986,0.8144891197184786,0.57894853068704,0.06685049343432185,0.035211696258200594,1.9068792667137606
0.046439409255981445,1.2997186279296875,-0.6388318481445312,0.1746792449951172,0.005543449105653449,0.038045058675960856,0.8147656340071711,0.5785143086590412,0.068505016813288,0.0349931391799879,1.907929948624065
0.05965685844421387,1.299655029296875,-0.6389501953125,0.1747415008544922,0.005541262979209848,0.03807753494271454,0.8147806902007525,0.5784909874952824,0.06855654310898117,0.03503235866287266,1.9079877017488525
0.06084012985229492,1.2996722412109376,-0.6390771484375,0.17483737182617187,0.005556759299993321,0.038150168463318285,0.8147697586077934,0.5785014498948989,0.0686926624974708,0.035092098621382836,1.9079624014811885
0.07376933097839355,1.2998385009765625,-0.6392259521484375,0.17482855224609375,0.00505080153633978,0.037794607456409814,0.8148365671243777,0.5784353256225073,0.06752980938070337,0.0354997724374037,1.9081410690270657
0.07524299621582031,1.29982763671875,-0.6393050537109375,0.17491557312011718,0.004795598369924719,0.03778635631649797,0.8149123810242942,0.5783312240973271,0.06722593039283221,0.0358977838883444,1.9084067888235765
0.08943057060241699,1.300347900390625,-0.6391456909179688,0.17494461059570313,0.004114706253612296,0.036445411004602364,0.8144262913970335,0.5791067406708598,0.06421450179050245,0.035516783038565376,1.9065116772210158
0.10251545906066895,1.2996640625,-0.6394315185546875,0.17522503662109376,0.005594994479424487,0.037844240373411206,0.814908050788176,0.5783263596516678,0.06824453581666545,0.03466077109316751,1.908385779242118
0.11570000648498535,1.3003597412109376,-0.6392716064453124,0.17502949523925782,0.003986334016340496,0.03636511108313179,0.8144191388723463,0.5791227452582461,0.06393414500485765,0.03563417335679409,1.9064760485703258
0.11753416061401367,1.2998262939453125,-0.6395540161132812,0.17532247924804686,0.0053137945889741465,0.037579335171301506,0.8149159643032325,0.5783351349164962,0.06748638420175763,0.03481333935578801,1.9083726190103711
0.1328287124633789,1.29970556640625,-0.63955517578125,0.17524664306640625,0.005422201686789777,0.037409717940254765,0.8149377448703159,0.5783144341257466,0.06733542565402466,0.03443845306413153,1.9084163743692482
0.14590215682983398,1.299615966796875,-0.6396888427734375,0.17510397338867187,0.0049590005036056215,0.03779651731287677,0.8148581481995325,0.5784055929067868,0.06742811917392316,0.03564922050048314,1.9082178317935778
0.14759325981140137,1.2998885498046875,-0.6396171875,0.17546273803710938,0.005118569237369944,0.03694875852076839,0.814763129216897,0.5785928039315957,0.0662196920149543,0.03442252614233501,1.9077400117387817
0.16112422943115234,1.2998145751953125,-0.639740478515625,0.17534027099609376,0.004803762003691287,0.037192240860311164,0.8147663458931856,0.5785753733873108,0.06625415999853343,0.035216420818223654,1.9077990935144562
0.17567896842956543,1.299547119140625,-0.6399075317382813,0.1753562469482422,0.005062739077672939,0.03780092380901373,0.8150068247262494,0.5781948931647988,0.06756437420134585,0.03546770408585116,1.9087302490629805
0.1786808967590332,1.300336181640625,-0.6397877197265625,0.17562205505371092,0.004183720400815108,0.03627815528359008,0.8144797745185062,0.5790415260006061,0.06402411919983747,0.03520527734830926,1.9066667095442877
0.19509315490722656,1.2998763427734374,-0.6401077270507812,0.17582093811035157,0.005096296412882326,0.03742090604583015,0.8150659977123578,0.5781359035094948,0.06698472064798378,0.0349682287685189,1.9088680351958225
0.21193552017211914,1.2995921630859375,-0.6400642700195313,0.17569668579101563,0.0052190775400491,0.03764901027141859,0.8149581457008094,0.578272024233502,0.06749346580952738,0.035043251168511674,1.9085323753702867
0.2133951187133789,1.2997652587890625,-0.640196533203125,0.17568882751464843,0.004702543881907455,0.03728580992143578,0.8149559931700874,0.5783030206178225,0.06630181237123701,0.035467696042534226,1.9084724635691541
0.21538019180297852,1.299613525390625,-0.6402808837890624,0.17585462951660155,0.005248028222174662,0.037701994191036016,0.81504412858936,0.5781471147431327,0.06761885204630926,0.03504702337815847,1.9088381767871396
0.22957324981689453,1.2999107666015626,-0.6404918823242187,0.1761577911376953,0.00475705628175529,0.03744932645263503,0.8151368467812987,0.5780370571020665,0.06664354976736818,0.03554637846000473,1.9091247414339165
0.24239873886108398,1.299974609375,-0.6404258422851562,0.17599543762207032,0.00433821316171806,0.03710662976419896,0.8149367744187214,0.578344474888553,0.06558621785784552,0.03585777343704088,1.9083826371042865
0.2548942565917969,1.2994853515625,-0.6406116333007813,0.175982421875,0.004903492933701899,0.037942617069020634,0.8152828743696858,0.57779767075206,0.06762936899001891,0.0358585280944994,1.9097127395044171
0.2681255340576172,1.2999720458984374,-0.6406688842773437,0.176413330078125,0.004691903510652432,0.03744905920108535,0.8151042442458488,0.5780835796135398,0.06656582589080468,0.03565614628598882,1.9090133168881958
0.26961708068847656,1.299986572265625,-0.6408004760742188,0.17651542663574218,0.004525959806278223,0.037397076068459816,0.815153196138832,0.5780192394843001,0.06629201142215436,0.03586144379914016,1.9091769531693294
0.2833089828491211,1.2995347900390626,-0.6408904418945313,0.17631277465820314,0.004987097117700103,0.03806588759693254,0.8153207112341321,0.5777354540760551,0.0679301282870473,0.03585954341791145,1.9098635592078226
0.2902944087982178,1.299817138671875,-0.6408118286132812,0.1763459930419922,0.004280948071025191,0.03752218226254303,0.81494280131254,0.5783095969381274,0.0662005254864685,0.03642947767463606,1.9084765088131646
