time_secs,x_pose,y_pose,z_pose,x_ori,y_ori,z_ori,w_ori,roll,pitch,yaw,roll_ff,pitch_ff,yaw_ff
0.149491548538208,1.7600316162109375,0.0968123779296875,0.3085953674316406,0.002039629183650953,0.04036942434178265,0.8332660782668273,0.551392593621757,0.0696413486013298,0.04113129211682629,1.973879040022972,0.06514853117872818,-0.047936267371886346,-1.1675842737113575
0.2990279197692871,1.7601578369140625,0.09663102722167968,0.3087613525390625,0.0020957821131182084,0.040440056516768984,0.8331466563879214,0.5515676372629938,0.06981261657764144,0.04113026081224073,1.973458424284977,0.0651946552972487,-0.04812161086827454,-1.1680012262154709
0.3006868362426758,1.7602755126953125,0.0963927001953125,0.30883197021484377,0.0021429396848588263,0.04033163991236077,0.833076505307206,0.5516813418420271,0.06967783177284988,0.04094139773353517,1.973181774971983,0.06495494958437256,-0.04808942492502876,-1.16827533570518
0.3130359649658203,1.7603785400390626,0.09617204284667968,0.30901480102539064,0.0021217618781057255,0.040434816579841805,0.8330417049310491,0.5517264191429101,0.06982466773887924,0.04109444627763478,1.9730764435458759,0.0651481076079636,-0.04817157358402466,-1.1683816960938325
0.31973910331726074,1.7604632568359375,0.09604013824462891,0.3091249389648438,0.0021148630042200694,0.04046076376684579,0.8330011188941953,0.5517858188381574,0.0698574894747483,0.04113958840947553,1.9729347110899,0.06519563916438458,-0.04819337132548711,-1.1685238244333953
0.3234684467315674,1.7605389404296874,0.09589649200439453,0.3092872009277344,0.0023035124703266615,0.04043394348303727,0.8328998793437554,0.5519398346141248,0.07001308000515304,0.040808343194998015,1.9725573894892958,0.0649339461524355,-0.048490399172198675,-1.1688894067276203
0.3276650905609131,1.760646484375,0.09573680877685548,0.30937060546875,0.0022679678072523982,0.040461765399457755,0.8328864420845408,0.5519582198450708,0.07001946726646584,0.0408998906708803,1.972515193730114,0.06501855057749913,-0.04846329593605102,-1.1689337688066217
0.330155611038208,1.760791748046875,0.09554227447509765,0.3094622497558594,0.0021627901410770176,0.04046019201511046,0.8328442220454414,0.5520224605995931,0.06989771330848794,0.04107888725101293,1.972365090815284,0.06512816138648325,-0.048291171329802915,-1.1690905903215425
0.33928632736206055,1.7609130859375,0.09532276916503907,0.3095587158203125,0.0022598241911153793,0.04047981926992084,0.8326947798657005,0.5522460330422595,0.0700265233559219,0.040957601879553655,1.9718252128399272,0.06504096081678659,-0.0484921293660134,-1.1696244342440536
0.6688928604125977,1.7684063720703125,0.08596585845947266,0.31744580078125,-0.0003554935219980296,0.0339845899017051,0.8294868936709463,0.5574911788554981,0.05605402210486967,0.03849147669365169,1.9591740036258367,0.05684606635796657,-0.03731112006141435,-1.1824369628567302
0.7039921283721924,1.7688717041015625,0.08495812225341796,0.31820010375976565,-0.00019608894487785347,0.03436992549991334,0.8292277874228523,0.5578529791406129,0.056855350224225235,0.03868158106222131,1.9583046916675468,0.05729251453618837,-0.0380306927105697,-1.1832981563498555
0.7199170589447021,1.7693170166015626,0.08442823028564453,0.31876458740234376,-0.0004582220405495239,0.033469686261147574,0.8291258354048269,0.5580590642560964,0.055057534169541913,0.038125206415354204,1.9577985067425332,0.05607952887929156,-0.03660444987652617,-1.1838173152786635
0.7230288982391357,1.76958935546875,0.08387835693359375,0.31909133911132814,-0.00039577045089454017,0.033637774268667306,0.8290448698765838,0.5581692818843749,0.05540140259025079,0.03821666952246924,1.9575341591567812,0.05628427572283704,-0.036903297267697005,-1.1840785928849131
0.7462003231048584,1.7697633056640625,0.08354890441894532,0.31931719970703126,-0.00048631420438723544,0.033449132500466716,0.829013740165806,0.5582267797676517,0.054984343610728674,0.038159986014409994,1.9573943889909882,0.056069321687378895,-0.03654621553044258,-1.1842228138936601
0.7474994659423828,1.7698731689453124,0.08337771606445313,0.3193907165527344,-0.0005979117355385887,0.03355455089862757,0.8289760848448167,0.558276262589506,0.055032704053866906,0.03846621298028034,1.9572795202274405,0.05636677047399587,-0.036482201610022,-1.1843434026453665
0.7488248348236084,1.769977294921875,0.08320864868164063,0.3195474853515625,-0.0005195748057648905,0.03345734499490429,0.8288993677284555,0.5583960729511624,0.05495308571606478,0.038235566356795286,1.9569870281196542,0.05611262106004203,-0.036511661407643635,-1.18463183392242
0.763270378112793,1.7700174560546875,0.0829566879272461,0.3195929870605469,-0.00040698924838197494,0.03388560994698117,0.8288852622478753,0.558391280220728,0.055790363460054594,0.038527083501665234,1.9570033698935274,0.056698613801509125,-0.03717672658190507,-1.1846100772232753
0.7648329734802246,1.77016015625,0.08275080871582031,0.31976019287109375,-0.0003384757289096661,0.033708318119369855,0.8288319594171765,0.5584811704725847,0.055568154113386066,0.038221306288261536,1.956781800862289,0.05632363619585915,-0.0370983519948711,-1.184828045920922
0.7683885097503662,1.770226318359375,0.08247633361816406,0.3197686767578125,-0.0003361371597930963,0.034025806695640017,0.8288076181255619,0.5584980426353825,0.056097356204697614,0.03857344388230186,1.9567465865742952,0.05684762911627655,-0.0374582659360188,-1.184863300975592
0.7767620086669922,1.77034716796875,0.08228208160400391,0.3198436279296875,-0.00031601251622339266,0.03407839232330043,0.8287145867992946,0.5586328820780452,0.056200891057531864,0.03860798004464346,1.9564217486560946,0.056906413747138146,-0.03755968314783662,-1.1851871192187886
0.7785146236419678,1.77053857421875,0.08200920104980469,0.32000372314453124,-0.0004120899776052602,0.033944835388084904,0.8285740739710322,0.5588493377247329,0.055861736554806356,0.03863260069441429,1.9558995363196863,0.056782123624631226,-0.03726582824606116,-1.185714151000932
0.7802691459655762,1.770618408203125,0.08182621002197266,0.32009866333007814,-0.00037118151547783603,0.034216083757446086,0.828489319029586,0.5589584690211598,0.056352746296632034,0.03887557086121882,1.9556399821487178,0.05718191666348409,-0.037644590233974554,-1.18597175657275
0.7830541133880615,1.7707476806640625,0.08169100952148438,0.3202274169921875,-0.0003683549738567733,0.03412094988821591,0.8283994161379403,0.5590975160342414,0.056191435070121,0.03877388154672817,1.955302696156544,0.05701450063547526,-0.03755241190777404,-1.1863088287777552
0.7843031883239746,1.77085205078125,0.08147725677490235,0.320326904296875,-0.00022080644340152962,0.034246022718953315,0.8283298926785916,0.5591929452948421,0.05655948573406473,0.038675710974921645,1.9550709362678325,0.05705294478706016,-0.03794357145957416,-1.1865330646776195
0.8003249168395996,1.770939208984375,0.08133377075195312,0.3204961242675781,-0.00017270937916730292,0.034162633894103685,0.8283090014073957,0.5592290074775903,0.05647311612888495,0.038505099336202345,1.9549812393449468,0.05685911429398021,-0.03793245422154935,-1.1866202662880618
0.8045780658721924,1.7710784912109374,0.08114283752441406,0.3208721923828125,-0.00011819042160903603,0.0337907048424742,0.8282744627306105,0.5593027701393867,0.05591322696041691,0.038003404994025755,1.9547954032494994,0.05617741751387415,-0.03761154853219485,-1.18680323929229
0.8126616477966309,1.7711712646484374,0.08100420379638672,0.3210067138671875,-0.00019367367997748808,0.0337242905566095,0.8282636260696271,0.5593228052269565,0.05571769871165605,0.038055540152580274,1.9547477751175704,0.05615063370279279,-0.03741343159155219,-1.1868546718002486
0.8315432071685791,1.7712823486328124,0.08082373046875,0.3211995849609375,-0.0002558030797385945,0.0334512915075646,0.8282190436563798,0.5594051853407976,0.05519134045874504,0.037858416657984326,1.9545457603986134,0.055763250861258114,-0.03701037858136571,-1.187059716845166
0.836669921875,1.7708408203125,0.08029893493652343,0.3213764038085937,-0.00027257828811371354,0.03325197782338816,0.8291446996881481,0.5580441726700143,0.054903490611657245,0.037572998459390515,1.957826199132646,0.05551142539638893,-0.036668347849662546,-1.183780147762161
0.859628438949585,1.7715401611328125,0.08045381164550781,0.321521728515625,-0.0002333770668673564,0.03324240849975611,0.8280726151162032,0.5596343734143682,0.05485931761765872,0.037602555962320525,1.9539883808526497,0.05538130899288561,-0.036829007684838384,-1.187615882968637
0.8659145832061768,1.7711014404296874,0.07989274597167968,0.3216017456054687,-0.00031038557062671454,0.033121881971517254,0.8290236327994273,0.5582317268442405,0.054636689447702204,0.03750279509499842,1.957372631136073,0.05532918414034143,-0.03647282268490547,-1.1842355366527948
1.0546560287475586,1.7718074951171876,0.0799374008178711,0.3217688903808594,-0.0004271192139135381,0.03344628399546916,0.82799595121474,0.5597355343624965,0.054976317184891564,0.038158712978102124,1.953752252821316,0.055931812662381834,-0.03674310831396911,-1.187861767168381
1.0803661346435547,1.7719337158203126,0.07977259826660156,0.3219495849609375,-0.000559705130958949,0.03331100796419779,0.8280192014220864,0.5597090901128067,0.05460476446796675,0.038225149284006846,1.9538168699245337,0.05585681330579995,-0.03637007247589801,-1.1878036734500903
1.1265170574188232,1.7720528564453124,0.07957780456542969,0.3220939636230469,-0.0006513066860457484,0.03314684306297525,0.8278876481280701,0.55991330103109,0.054220485685485924,0.0382064286648794,1.9533230301445546,0.055677990529811705,-0.0360481058222606,-1.1883018777786
1.1744294166564941,1.7721759033203126,0.07941640472412109,0.3222297058105469,-0.0008322761319062041,0.033166251947352406,0.8278915206465618,0.559906185972015,0.05405052942491273,0.03852757881730884,1.9533446003697355,0.05591298594430661,-0.03576953768323871,-1.188289295544415
1.1930837631225586,1.7722896728515625,0.07923360443115235,0.3223082885742187,-0.0009081656538745259,0.033303470440572795,0.8278408966497741,0.559972770700377,0.05419016092746932,0.03881144963725055,1.9531878647971064,0.056222670915062375,-0.03580208786118858,-1.1884499603600742
1.1952729225158691,1.7724119873046875,0.07907587432861328,0.32246310424804686,-0.0008532892985390539,0.03313476915997033,0.8278582458510393,0.5599572159964801,0.053972411915737276,0.038530444324195064,1.9532212814076606,0.055882069023313614,-0.035702885590281355,-1.1884136026005683
1.1979928016662598,1.772542724609375,0.07885629272460938,0.3226217041015625,-0.0009678006042953,0.03307031896761441,0.8278132083644315,0.5600274184562367,0.05373407388825265,0.03865251082766502,1.9530531109713245,0.055900286639825075,-0.03544567630586746,-1.1885873267626037
1.1992063522338867,1.772644287109375,0.07873979949951172,0.3226427001953125,-0.0009313793203629267,0.03297813689192195,0.8277345596297366,0.5601491531853503,0.0536162549923321,0.03849672858573736,1.952756698648524,0.055701410224451894,-0.03541088120417488,-1.1888817787701553
1.2008311748504639,1.7726834716796875,0.07845030212402344,0.322764892578125,-0.0007204838651315371,0.033458185777674516,0.8276599036214025,0.5602313045920205,0.054644789560543895,0.03869092993526902,1.9525619436435193,0.05625799372407456,-0.03630398904971576,-1.1890666574390751
1.2017943859100342,1.7727132568359374,0.07819832611083985,0.32287265014648436,-0.0005782071160396284,0.03380723034523313,0.8274977802577553,0.5604499625492029,0.05537278155049573,0.038861232775879426,1.952036539581954,0.05666790366445378,-0.036945996433161536,-1.1895852262994713
1.206070899963379,1.7730736083984375,0.07758586883544921,0.32347567749023437,-0.00019177968862300795,0.03394512645532855,0.8273720437983516,0.5606274991038356,0.05602602314196781,0.038387916591980376,1.951600716702756,0.05645572240988725,-0.037752763745517906,-1.1900016219850222
1.2072765827178955,1.773181884765625,0.07747705841064453,0.3236205444335937,-0.00015513158020853863,0.033728426991614574,0.8273275723764604,0.56070621285352,0.055704134175284456,0.038089375741693646,1.9514058912507242,0.05605177286730508,-0.03757562958329648,-1.190194542811668
