time_secs,x_ori,y_ori,z_ori,w_ori,x_angvel,y_angvel,z_angvel,x_linacc,y_linacc,z_linacc
0.030629873275756836,-0.033120855657761725,-0.03907045412953844,-0.1282653013560452,-0.9904163372050425,0.0008566939504817128,-0.0012486767955124387,-0.006577388849109411,-0.63743225,0.6080123000000012,9.7478101
0.0782475471496582,-0.03311126952284161,-0.039053669680353016,-0.12817641798355361,-0.9904288266140021,0.0001964832190424204,-0.00016890693223103946,-0.0053243194706737995,-0.63743225,0.6080123000000012,9.7478101
0.12886309623718262,-0.03309720736485355,-0.0390265432516432,-0.1280902924736873,-0.9904415079955406,-0.00017731892876327038,-0.0013598208315670497,-0.0055028824135661125,-0.63743225,0.6080123000000012,9.7478101
0.17615842819213867,-0.03307969617057154,-0.039005270665578184,-0.1279978053830702,-0.9904548876040167,-0.00010165374260395765,-0.0007703840965405113,-0.005488802213221788,-0.6472389000000001,0.5982056500000011,9.7478101
0.22870731353759766,-0.03307070402632883,-0.038982818523357395,-0.12789428107211143,-0.9904694448917775,-0.000691611785441637,-0.0009129013051278897,-0.006029834505170584,-0.6472389000000001,0.5982056500000011,9.7478101
0.2900691032409668,-0.03305507455679784,-0.03896565525816202,-0.1277932085128311,-0.9904836877073457,-0.0003484673798084259,-0.0004410401452332742,-0.005820741411298513,-0.6472389000000001,0.5982056500000011,9.7478101
0.3447268009185791,-0.0330275460942159,-0.038951902762097465,-0.12770146499937957,-0.9904969794538592,-0.0006311525939963758,0.0002197525755036615,-0.006052042357623577,-0.6472389000000001,0.5982056500000011,9.7478101
0.38098597526550293,-0.03300049277163347,-0.03892754731382616,-0.1275951990206748,-0.9905125333502014,-0.0006344771245494485,-0.0006008633645251401,-0.005774814635515213,-0.6472389000000001,0.5982056500000011,9.7478101
0.4304354190826416,-0.0329883042330094,-0.038919674118979106,-0.12747632836795203,-0.9905285540841964,-0.00010018865577876568,-0.0002271022822242238,-0.006485756486654282,-0.6472389000000001,0.5982056500000011,9.7478101
0.478740930557251,-0.03297245074505884,-0.03892840079934272,-0.12734369381419336,-0.9905457994201113,0.00018866301979869604,0.0005644231569021932,-0.006747270002961159,-0.6472389000000001,0.5982056500000011,9.7478101
0.5306758880615234,-0.032953253284857285,-0.038929203636679476,-0.12721915655520916,-0.9905624091431792,-0.0009026399347931147,-1.8264574464411296e-5,-0.0061377366073429585,-0.6472389000000001,0.5982056500000011,9.7478101
0.5777587890625,-0.03295169997706583,-0.038935256759562234,-0.1270970923970336,-0.9905778921184887,0.000440269592218101,-0.0001707341871224351,-0.0060574025847017765,-0.6472389000000001,0.5982056500000011,9.7478101
0.6262974739074707,-0.0329421581641976,-0.03894709771220511,-0.1269806930661519,-0.9905926717797384,-8.581648580729961e-5,0.0005260286270640783,-0.005991584621369839,-0.6472389000000001,0.5982056500000011,9.7478101
0.6842403411865234,-0.03293176314686473,-0.038955082988130156,-0.12685416522315895,-0.9906089143809287,3.433262463659048e-5,-7.588267908431661e-5,-0.005819504149258137,-0.6472389000000001,0.5982056500000011,9.7478101
0.7322020530700684,-0.03292822744373967,-0.038943304663000895,-0.12675283598806242,-0.990622465638813,-0.0001894261222332716,-0.0009324256097897895,-0.006017856299877167,-0.6472389000000001,0.5982056500000011,9.7478101
0.7814033031463623,-0.032913801711624155,-0.03895774462102572,-0.12663564815054223,-0.9906373647346555,-0.0005258945748209953,0.0005766859394498162,-0.005969651509076357,-0.6472389000000001,0.5982056500000011,9.7478101
0.8321018218994141,-0.032902526697795906,-0.0389704931800563,-0.12651341263896937,-0.9906528558585221,-0.0006489253137260675,0.0002665768552105866,-0.006367009598761797,-0.6472389000000001,0.5982056500000011,9.7478101
0.8800070285797119,-0.032897637425863775,-0.0389792797461245,-0.1263923869265013,-0.990668120880697,-0.0002049835165962577,1.7252488760276867e-5,-0.006224455311894417,-0.6472389000000001,0.5982056500000011,9.7478101
0.9286723136901855,-0.03289726134175885,-0.038979418621771886,-0.12626204240043915,-0.9906847489332771,0.00020176253747195005,-0.0003972065460402526,-0.006404845975339413,-0.6472389000000001,0.5982056500000011,9.7478101
0.9804644584655762,-0.03290122138851744,-0.038977497328386415,-0.12614865686386317,-0.9906991373290898,0.000404870486818254,-0.000563329958822579,-0.005815161857753992,-0.6472389000000001,0.5982056500000011,9.7478101
1.0271663665771484,-0.0329026134487458,-0.03897751972234931,-0.12603089449175198,-0.9907140781366462,9.404588490724564e-5,-9.258382488042187e-5,-0.005798810161650181,-0.6472389000000001,0.5982056500000011,9.7478101
1.086090087890625,-0.032907237816707985,-0.03898044581394304,-0.125894695316138,-0.9907311261057046,3.9044301956892014e-5,8.271049591712576e-5,-0.006285580340772867,-0.6472389000000001,0.5982056500000011,9.7478101
1.1265254020690918,-0.03291628667081375,-0.03898601201323189,-0.12578486221268148,-0.9907445570767703,0.0007458236068487167,-0.00010747608030214974,-0.00555085763335228,-0.6472389000000001,0.5982056500000011,9.7478101
1.1870028972625732,-0.03293030954957635,-0.03898582420871002,-0.1256666816666227,-0.9907590955134533,0.0009697643108665943,0.00012106289796065467,-0.005870478693395853,-0.6472389000000001,0.6080123000000012,9.75761675
