time_secs,x_pose,y_pose,z_pose,x_ori,y_ori,z_ori,w_ori,roll,pitch,yaw
0.046077728271484375,1.522666748046875,-0.49629400634765625,0.6885570068359375,-0.013425287330873358,0.04087537382082729,0.8127085627562811,0.5810798202465052,0.05098189180873948,0.06938105190391058,1.9019288132685164
0.05008125305175781,1.5225869140625,-0.4963486633300781,0.689063232421875,-0.013604398011543067,0.04089978707850535,0.8128162986356643,0.5809232242249359,0.050827014717105254,0.06969142552201514,1.9023117794514632
0.09140849113464355,1.52270703125,-0.49647784423828123,0.6893832397460937,-0.013726293831106075,0.04117034174982999,0.8125869948965733,0.5812219606508523,0.051101050871399496,0.07022353105478288,1.9015814927985601
0.09299993515014648,1.52264111328125,-0.4965737609863281,0.6896756591796875,-0.013563214500719895,0.04135539222842447,0.8126807136060356,0.581081602254645,0.051604609002493626,0.07016439705109169,1.9019353519135311
0.09448981285095215,1.5228514404296876,-0.4969451904296875,0.6901859130859375,-0.013249759262746779,0.04095455123855773,0.8124679863653937,0.5814146022793804,0.05128652009078867,0.06920839454876171,1.9011096813428028
0.10786294937133789,1.5229176025390625,-0.49701824951171875,0.6907061157226563,-0.01301836392950961,0.040664930774973324,0.8124262131211092,0.5814985243655908,0.05107612826812471,0.06849967121105825,1.9008989846998177
0.11083245277404785,1.5229801025390626,-0.4972646484375,0.6910547485351562,-0.013023678385516563,0.04114428483999449,0.8123249864602684,0.5816060935019858,0.051842548380037295,0.06907336551863402,1.9006471036077217
0.11784982681274414,1.5230390625,-0.4973316345214844,0.6914567260742187,-0.01299121833545531,0.04125625086969972,0.8123325447098586,0.5815883310517349,0.052064399355141816,0.06914978273435193,1.9006944859774906
0.12299370765686035,1.52327978515625,-0.4975465087890625,0.6919125366210938,-0.01310695217512455,0.041200386399738,0.8119812032550058,0.5820801160714428,0.05179673145024237,0.06930451527207915,1.8994793136525947
0.13680791854858398,1.5231722412109374,-0.49755545043945315,0.6922946166992188,-0.012916830739941546,0.041283036290569806,0.8121526605486058,0.5818392581822649,0.05217324971322959,0.06907597878694541,1.9000782594759622
0.13794326782226562,1.5234296875,-0.49784735107421874,0.6926947021484375,-0.012768874889839332,0.04120528613300868,0.8117978364629668,0.5823429856560398,0.052175963421920914,0.06877691806799754,1.8988371303368319
0.13902926445007324,1.5231796875,-0.49757742309570313,0.6930955200195312,-0.013204584898046089,0.04136307791693886,0.8121170926248508,0.581876758935659,0.05196573065931401,0.06964004127640869,1.899983266560431
0.1401214599609375,1.52313525390625,-0.4975784912109375,0.6935510864257812,-0.01343874897750078,0.04141501632186662,0.8122888147372801,0.5816279548832602,0.051799404923010474,0.07006586757036284,1.9005936157922576
0.14317536354064941,1.5233118896484374,-0.4977637023925781,0.6938864135742188,-0.013453099499064036,0.041898109703123194,0.8119826292300902,0.5820204226191407,0.052536383337433185,0.0706773047138444,1.8996398730932718
0.14630126953125,1.523408447265625,-0.4978515319824219,0.6944353637695313,-0.013323024597806009,0.041677487348828514,0.8119739393311247,0.5820513773808541,0.052325429152760033,0.07021044495974171,1.8995596764169045
0.14766478538513184,1.523477294921875,-0.498003173828125,0.6947172241210937,-0.01325569702567755,0.04180471509308119,0.8118931452882692,0.5821564849130096,0.052602104280951266,0.0702559729193601,1.8993053482977875
0.15000104904174805,1.5238018798828126,-0.4985701599121094,0.6948516235351563,-0.01218246487864265,0.04201559643051835,0.8114701761621287,0.5827541766521046,0.05414450756862429,0.06879519501870365,1.8978541822519273
0.15229487419128418,1.5236727294921875,-0.4982417907714844,0.6954056396484375,-0.012000027599614625,0.041612876575609054,0.8126421449900539,0.5811515396406309,0.05383516161363165,0.06792244510354539,1.901794460758959
0.1546635627746582,1.5236685791015625,-0.49821148681640626,0.6960421142578125,-0.012225122241037495,0.04154402297453558,0.8128322117103116,0.5808859063081201,0.05348357620219502,0.06819145811942193,1.902443582401051
0.19530773162841797,1.523802001953125,-0.4982694091796875,0.6964813232421875,-0.01226482376231947,0.04158655055006432,0.8127365330154427,0.5810158868856037,0.05349593518867778,0.06831415641250173,1.9021242225807116
0.197035551071167,1.52370751953125,-0.4983276062011719,0.6966946411132813,-0.012160967828476569,0.041668122851081624,0.8127187937739058,0.581037038962431,0.053747901845879395,0.06824129250264539,1.9020757782731434
0.2052326202392578,1.52376171875,-0.49856298828125,0.6973046264648437,-0.01330637478290739,0.04147324259824162,0.811839351738651,0.5822540489400576,0.05199438867796214,0.06995825469565209,1.8990547472683055
0.20955920219421387,1.523802490234375,-0.49876071166992186,0.697582275390625,-0.013246241693818389,0.041732294944535724,0.8116314366460249,0.5825267064157325,0.05246305330931071,0.07018007981558932,1.8983908504380052
0.23426342010498047,1.524011962890625,-0.49899356079101564,0.6980477905273438,-0.01312161036457424,0.04136684444315336,0.8113595933155847,0.5829341453861019,0.05197780846463481,0.06957710435655584,1.8973781565209578
0.247114896774292,1.524151611328125,-0.49940771484375,0.6983416137695313,-0.01311415105005599,0.04100007891640267,0.811126328853719,0.5832847428240975,0.05135921642321394,0.06915902511702428,1.8965034114527772
0.24868369102478027,1.5239345703125,-0.4991637878417969,0.69877783203125,-0.013525992563470013,0.04084926434084673,0.8115195153603016,0.5827387590656432,0.05068011630628547,0.06961833613391295,1.8978384572822105
0.25101518630981445,1.5240751953125,-0.499317138671875,0.699078857421875,-0.013653121471570934,0.04080990490003453,0.8113206772375855,0.5830153536767948,0.0504440390591369,0.0697963772340184,1.897152800049768
0.2530553340911865,1.5240740966796875,-0.4994344787597656,0.6992950439453125,-0.013802952101687669,0.04100957772271444,0.8114405344919158,0.5828309806725764,0.05061051394208562,0.07026165030526654,1.8976101539462191
0.27939772605895996,1.5239027099609375,-0.4993790283203125,0.6996736450195312,-0.01394326712611974,0.04082148325617177,0.8117411497204898,0.5824220957836963,0.050175963762881456,0.07024506997934067,1.8986103388318039
0.3027055263519287,1.5240966796875,-0.4995513610839844,0.6998551025390625,-0.014069497416621725,0.0407442832876836,0.8114742335677446,0.5827962944953048,0.04987066275558857,0.07038340067017426,1.8976829274058467
0.3188786506652832,1.5242015380859375,-0.49971298217773436,0.7001459350585938,-0.0139572506964857,0.04037790042617832,0.8113578870202767,0.5829864487963345,0.049388316431035764,0.06978481571993489,1.8972060897385068
0.3218088150024414,1.524080810546875,-0.49980029296875,0.7001548461914062,-0.014147710723768176,0.0402711156890348,0.811513044856817,0.5827732471121634,0.049010707353251366,0.06995700876582212,1.8977249644909537
0.32617807388305664,1.5243187255859374,-0.5002694702148438,0.70015380859375,-0.013612802918825098,0.03959515218809815,0.8111104455504526,0.583392458503571,0.04848096667110862,0.0683351712999486,1.896190163028418
0.3285093307495117,1.5224609375,-0.49871685791015624,0.6998829345703125,-0.014831935749717,0.03890268524545186,0.8141571586945685,0.5791499941370949,0.04629347514579296,0.06926741045371028,1.906592305410479
0.33363890647888184,1.522486328125,-0.4989110107421875,0.6994772338867188,-0.01511045356043508,0.03844362926677123,0.8139944948422292,0.5794020399761648,0.04519929106424344,0.06920351062993521,1.9059530736539205
0.3361368179321289,1.522497802734375,-0.4988192138671875,0.6989115600585938,-0.015492921831964329,0.0379556683862091,0.8133562211145567,0.5803197344436195,0.043880667481266164,0.06931085701318215,1.903672344428753
0.3448309898376465,1.52246435546875,-0.49911434936523436,0.69822998046875,-0.01509626010368138,0.03751288249235873,0.8132806962878545,0.5804648099786403,0.043606343587639575,0.06815756849298679,1.9033134594703274
0.3465414047241211,1.52267236328125,-0.4997893981933594,0.6973064575195312,-0.014244972010570671,0.03698912040292158,0.8134447905841226,0.5802899778695039,0.043754416529403824,0.06615206567501,1.9037502182782562
0.3481106758117676,1.52258740234375,-0.49975970458984376,0.696065673828125,-0.01455826765638388,0.03636492924624033,0.8131755586138355,0.5806988545165537,0.042338890959662465,0.0659588163390324,1.9027200806534883
0.34998202323913574,1.5231634521484374,-0.5004919128417968,0.6946326904296874,-0.012056654805620398,0.036414650378978064,0.8132773691054661,0.5806104814878615,0.04533239787648535,0.06193585496029647,1.9029899561718702
0.3514683246612549,1.52261669921875,-0.5005262145996093,0.6936394653320312,-0.013992478570565414,0.035568724936637805,0.8133927197014793,0.5804578881249394,0.04171633837973423,0.06409893891040674,1.9033057648776908
0.36993956565856934,1.5225819091796875,-0.5006921997070313,0.6923770751953126,-0.014023252000629496,0.034684773187066434,0.8134075587964295,0.5804898433264115,0.04023597166922472,0.06312346710889324,1.9032038296108489
0.3735044002532959,1.522780029296875,-0.5013353576660157,0.6900911865234375,-0.010142519635288484,0.03360452724501059,0.8138980020420886,0.5799464693538391,0.04301659551392286,0.055516119545365464,1.9045831463683964
0.4083552360534668,1.522476318359375,-0.5012650451660157,0.689116455078125,-0.013071820273795392,0.0337342993065848,0.8135081437687482,0.5804271053172386,0.039794984894145145,0.06046550557908085,1.9033560938714802
0.4102466106414795,1.522509765625,-0.5015904235839844,0.687339599609375,-0.01242775446172273,0.03383730300497191,0.8134388223015768,0.5805324023833748,0.04070306904743986,0.05954091122531854,1.9031126098216888
0.4119400978088379,1.523018310546875,-0.5019073181152344,0.6851123046875,-0.010732956035283172,0.033658127415992875,0.8129511876624521,0.5812592369948213,0.042327991796200726,0.05660916371881582,1.9013480337671422
0.4152255058288574,1.5224249267578125,-0.5019605407714843,0.6840856323242187,-0.012195409349167888,0.0335948706532154,0.8132902544053769,0.5807595188594306,0.04056098093203245,0.058891933162190414,1.9025525149930023
0.41664671897888184,1.523061279296875,-0.5026324768066406,0.6820371704101562,-0.010599063028817083,0.0336482546961214,0.8128341541778594,0.5814259132690767,0.042455974276842084,0.056388373082412076,1.9009394065800735
0.4187595844268799,1.5223741455078126,-0.502204345703125,0.680675537109375,-0.012146756223514774,0.03327852396937534,0.8128690086813214,0.581368188741964,0.04005784578236419,0.05847491211897064,1.901048117498834
0.4204590320587158,1.5229359130859375,-0.5029510498046875,0.6788975830078126,-0.009562896728972491,0.032830738171226656,0.8128413616412024,0.5814805365982249,0.04232483616523778,0.05375298825663157,1.9007993694829126
0.42235326766967773,1.5223702392578125,-0.5028116455078125,0.6777909545898437,-0.011537256376214155,0.03259745031558979,0.8127337502883736,0.5816082436575567,0.039639838503124344,0.05670170550508257,1.9004525011196673
0.4271118640899658,1.5229603271484375,-0.5034705200195313,0.6761255493164062,-0.009363584993250063,0.032368230619047846,0.8127183958743749,0.5816815537130683,0.04178986937710058,0.052900590928390244,1.9002968191433214
0.42867302894592285,1.52297216796875,-0.5038088684082032,0.6748780517578125,-0.009844221600559627,0.033061498373120946,0.8127991105796801,0.5815218263034365,0.042370979964953,0.05448166349928334,1.9006996638707172
0.4304323196411133,1.5224434814453125,-0.5036071472167969,0.6739727783203125,-0.01099234445637495,0.03197031037456186,0.8124944592011412,0.5819878189321077,0.0392261592618609,0.05510298132441918,1.89951299803092
0.43326663970947266,1.5231024169921874,-0.5044106750488281,0.6725992431640625,-0.009297903143917137,0.032896596773743715,0.8125053711369314,0.5819505002931685,0.042709381077898886,0.05342298243030964,1.8996465512994167
0.43631529808044434,1.52259521484375,-0.5037940979003906,0.6714066162109374,-0.009449190439740098,0.03195693428190023,0.8129727780548508,0.5813473396284825,0.041041860077097335,0.05254420147577372,1.9011098275879992
0.4537990093231201,1.5237484130859376,-0.5073901062011719,0.6612251586914063,-0.008983234014445667,0.03208716345634873,0.8111524210961001,0.5838848047328363,0.04163324455344071,0.05206748120939926,1.8948661939459868
0.4549422264099121,1.523205322265625,-0.5070496215820313,0.6604898071289063,-0.009656059291322771,0.032069397124345346,0.8118142883245051,0.5829544369495961,0.04087967658244442,0.053092788358613446,1.8971523363847325
0.4569375514984131,1.523176025390625,-0.5070190124511719,0.6596932373046875,-0.009976812971681633,0.0317810629341736,0.8119405950590247,0.5827888960308862,0.04004741421653917,0.05326964999881855,1.8975502767658305
0.45804333686828613,1.5233704833984374,-0.5076028747558594,0.6591851196289062,-0.011160868850796372,0.0315458680119661,0.8111073003803367,0.5839394150830967,0.03820662579701319,0.054974762665918754,1.8946910728390123
0.46242666244506836,1.5243536376953124,-0.5080377807617188,0.656271484375,-0.009982242006793176,0.033059237156402965,0.8102152890948695,0.5851141999644782,0.04196419372346921,0.05488994727993583,1.8918417178468327
0.4636681079864502,1.5242891845703126,-0.5081784057617188,0.6555574340820313,-0.010208477371131413,0.03304300558183903,0.810310967156084,0.5849787032691476,0.04168234563190032,0.05523106730207453,1.8921730175628437
0.4655790328979492,1.524293701171875,-0.5083988647460937,0.654873779296875,-0.010127684881345909,0.03325130867153159,0.8102733635773267,0.5850203900272708,0.042112404896111254,0.05534602522606573,1.892075637571497
0.46703147888183594,1.52440625,-0.5086167602539062,0.654126953125,-0.010145109650785576,0.03321688850452219,0.8101140833967585,0.5852425881209276,0.04202092562893412,0.055345518733372324,1.8915259864437348
0.4686558246612549,1.52526806640625,-0.5096981201171875,0.65326806640625,-0.009593261887289867,0.03373265717239407,0.808815321202874,0.5870160588552442,0.04338372789687846,0.05514952901929578,1.887160499389789
