time_secs,axis_a_pos,axis_b_pos,axis_c_pos,axis_d_pos,axis_e_pos,axis_a_vel,axis_b_vel,axis_c_vel,axis_d_vel,axis_e_vel
6.043370008468628,0.0013003852218389511,1.6100327968597412,0.027419907972216606,0.07734619081020355,3.1001992225646973,-8.218434231821448e-06,0.0018776608631014824,0.005055026616901159,-0.004839558154344559,-0.0010075350292026997
6.069928169250488,0.0013003852218389511,1.6100327968597412,0.027419907972216606,0.07734619081020355,3.1001992225646973,-8.218434231821448e-06,0.0018776608631014824,0.005055026616901159,-0.004839558154344559,-0.0010075350292026997
6.08838152885437,0.00130020035430789,1.6100327968597412,0.027431892231106758,0.07732222229242325,3.1002113819122314,1.3083342309982982e-05,0.002551973331719637,0.006911396514624357,-0.004430740140378475,-0.0039061703719198704
6.110949277877808,0.00130020035430789,1.6100327968597412,0.027431892231106758,0.07732222229242325,3.1002113819122314,1.3083342309982982e-05,0.002551973331719637,0.006911396514624357,-0.004430740140378475,-0.0039061703719198704
6.132267475128174,0.00130020035430789,1.6100327968597412,0.027431892231106758,0.07732222229242325,3.1002113819122314,1.3083342309982982e-05,0.002551973331719637,0.006911396514624357,-0.004430740140378475,-0.0039061703719198704
6.15509819984436,0.00130020035430789,1.6100807189941406,0.027431892231106758,0.07732222229242325,3.100187301635742,-7.534929318353534e-05,-0.006189354229718447,0.003341084346175194,-0.006008628290146589,0.0030197559390217066
6.176261901855469,0.00130020035430789,1.6100807189941406,0.027431892231106758,0.07732222229242325,3.100187301635742,-7.534929318353534e-05,-0.006189354229718447,0.003341084346175194,-0.006008628290146589,0.0030197559390217066
6.201272249221802,0.0013003852218389511,1.6100327968597412,0.02744387648999691,0.0773342102766037,3.100187301635742,-7.36291185603477e-05,0.0006445686449296772,-0.0105794882401824,-0.003173666540533304,0.00339516531676054
6.221498489379883,0.0013003852218389511,1.6100327968597412,0.02744387648999691,0.0773342102766037,3.100187301635742,-7.36291185603477e-05,0.0006445686449296772,-0.0105794882401824,-0.003173666540533304,0.00339516531676054
6.2221434116363525,0.0013003852218389511,1.6100327968597412,0.02744387648999691,0.0773342102766037,3.100187301635742,-7.36291185603477e-05,0.0006445686449296772,-0.0105794882401824,-0.003173666540533304,0.00339516531676054
6.242667198181152,0.0013003852218389511,1.6100327968597412,0.02744387648999691,0.0773342102766037,3.100187301635742,-7.36291185603477e-05,0.0006445686449296772,-0.0105794882401824,-0.003173666540533304,0.00339516531676054
6.287067890167236,0.00130020035430789,1.610056757926941,0.027455860748887062,0.077358178794384,3.1002113819122314,3.384082447155379e-05,0.0023266521748155355,-0.0008208610233850777,-0.0052111269906163216,0.004898303188383579
6.28757905960083,0.00130020035430789,1.610056757926941,0.027455860748887062,0.077358178794384,3.1002113819122314,3.384082447155379e-05,0.0023266521748155355,-0.0008208610233850777,-0.0052111269906163216,0.004898303188383579
6.309874534606934,0.00130020035430789,1.6100327968597412,0.027419907972216606,0.07732222229242325,3.1001992225646973,4.600893589667976e-06,-0.011226016096770763,0.005009351763874292,-0.0034269033931195736,0.0018801322439685464
6.310821294784546,0.00130020035430789,1.6100327968597412,0.027419907972216606,0.07732222229242325,3.1001992225646973,4.600893589667976e-06,0.00358449830673635,0.005009351763874292,-0.0034269033931195736,0.0018801322439685464
6.33161997795105,0.00130020035430789,1.6100327968597412,0.02744387648999691,0.0773102417588234,3.1001992225646973,-9.941248572431505e-05,0.00358449830673635,-0.00024677516194060445,0.007556987926363945,0.0018801322439685464
6.332041501998901,0.00130020035430789,1.6100327968597412,0.02744387648999691,0.0773102417588234,3.1001992225646973,-9.941248572431505e-05,0.00358449830673635,-0.00024677516194060445,0.007556987926363945,0.0018801322439685464
6.3538782596588135,0.00130020035430789,1.6100327968597412,0.02744387648999691,0.0773102417588234,3.1001992225646973,-9.941248572431505e-05,0.00358449830673635,-0.00024677516194060445,0.007556987926363945,0.0018801322439685464
6.375977039337158,0.0013003852218389511,1.6100327968597412,0.027431892231106758,0.0773342102766037,3.1001992225646973,-2.2982134396443143e-05,0.005135593935847282,0.004766539204865694,-0.00754590705037117,0.00016747212794143707
6.3980138301849365,0.0013003852218389511,1.6100327968597412,0.027431892231106758,0.0773342102766037,3.1001992225646973,-2.2982134396443143e-05,0.005135593935847282,0.004766539204865694,-0.00754590705037117,0.00016747212794143707
6.398166656494141,0.0013003852218389511,1.6100327968597412,0.027431892231106758,0.0773342102766037,3.1001992225646973,-2.2982134396443143e-05,0.005135593935847282,0.004766539204865694,-0.00754590705037117,0.00016747212794143707
6.443812131881714,0.0013003852218389511,1.6100327968597412,0.027431892231106758,0.07732222229242325,3.1002113819122314,3.025260411959607e-05,0.0035056197084486485,0.005631898529827595,-0.004366149660199881,0.0011519592953845859
6.46647310256958,0.0013003852218389511,1.6100327968597412,0.027431892231106758,0.07732222229242325,3.1002113819122314,3.025260411959607e-05,0.0035056197084486485,0.005631898529827595,-0.004366149660199881,0.0011519592953845859
6.468980550765991,0.0013003852218389511,1.6100327968597412,0.027431892231106758,0.07732222229242325,3.1002113819122314,3.025260411959607e-05,0.0035056197084486485,0.005631898529827595,-0.004366149660199881,0.0011519592953845859
6.48667573928833,0.0013003852218389511,1.6100327968597412,0.027419907972216606,0.07732222229242325,3.1002113819122314,3.924114571418613e-05,-0.003917643800377846,0.0011708278907462955,0.006374333519488573,0.0016638290835544467
6.486934185028076,0.0013003852218389511,1.6100327968597412,0.027419907972216606,0.07732222229242325,3.1002113819122314,3.924114571418613e-05,-0.003917643800377846,0.0011708278907462955,0.006374333519488573,0.0016638290835544467
